ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2013-09-18,21740.034063418945,19108.983237595578,22064.439916819483,21740.034063418945,21740.034063418945,-1152.5187020730843,-1152.5187020730843,-1152.5187020730843,-1927.712966049848,-1927.712966049848,-1927.712966049848,775.1942639767636,775.1942639767636,775.1942639767636,0.0,0.0,0.0,20587.51536134586
2013-09-19,21759.10034530469,20746.981229964207,23733.60242172002,21759.10034530469,21759.10034530469,448.6030557989249,448.6030557989249,448.6030557989249,-254.5152572031998,-254.5152572031998,-254.5152572031998,703.1183130021248,703.1183130021248,703.1183130021248,0.0,0.0,0.0,22207.703401103616
2013-09-20,21778.166627190432,22414.766327686593,25344.653401991174,21778.166627190432,21778.166627190432,2098.701482418928,2098.701482418928,2098.701482418928,1458.3054393269892,1458.3054393269892,1458.3054393269892,640.3960430919391,640.3960430919391,640.3960430919391,0.0,0.0,0.0,23876.86810960936
2013-09-21,21797.232909076178,24027.809207733302,27084.129023931167,21797.232909076178,21797.232909076178,3793.5104594643926,3793.5104594643926,3793.5104594643926,3206.8993420925226,3206.8993420925226,3206.8993420925226,586.6111173718703,586.6111173718703,586.6111173718703,0.0,0.0,0.0,25590.74336854057
2013-09-22,21816.29919096192,25750.318069781577,28781.03324976836,21816.29919096192,21816.29919096192,5484.142586374013,5484.142586374013,5484.142586374013,4943.097724837398,4943.097724837398,4943.097724837398,541.0448615366138,541.0448615366138,541.0448615366138,0.0,0.0,0.0,27300.44177733593
2013-09-23,21835.36547284766,15511.304865182487,18432.930889419506,21835.36547284766,21835.36547284766,-4928.531608037084,-4928.531608037084,-4928.531608037084,-5431.229212132571,-5431.229212132571,-5431.229212132571,502.6976040954873,502.6976040954873,502.6976040954873,0.0,0.0,0.0,16906.83386481058
2013-09-24,21854.431754733407,18916.47056442517,21718.001562130103,21854.431754733407,21854.431754733407,-1524.525952676218,-1524.525952676218,-1524.525952676218,-1994.8450708653625,-1994.8450708653625,-1994.8450708653625,470.31911818914494,470.31911818914494,470.31911818914494,0.0,0.0,0.0,20329.90580205719
2013-09-25,21873.498036619152,18997.760335589453,21772.41064351532,21873.498036619152,21873.498036619152,-1485.2655562230516,-1485.2655562230516,-1485.2655562230516,-1927.7129660323014,-1927.7129660323014,-1927.7129660323014,442.4474098092501,442.4474098092501,442.4474098092501,0.0,0.0,0.0,20388.232480396102
2013-09-26,21892.564318504898,20479.012195087926,23615.530714815133,21892.564318504898,21892.564318504898,162.93958988691807,162.93958988691807,162.93958988691807,-254.51525720711794,-254.51525720711794,-254.51525720711794,417.45484709403604,417.45484709403604,417.45484709403604,0.0,0.0,0.0,22055.503908391816
2013-09-27,21911.63060039064,22276.425651745398,25156.41680747572,21911.63060039064,21911.63060039064,1851.9058390864184,1851.9058390864184,1851.9058390864184,1458.3054393330622,1458.3054393330622,1458.3054393330622,393.6003997533561,393.6003997533561,393.6003997533561,0.0,0.0,0.0,23763.53643947706
2013-09-28,21930.696882276385,24065.27780025643,27039.28975721608,21930.696882276385,21930.696882276385,3575.9859053099894,3575.9859053099894,3575.9859053099894,3206.8993421030505,3206.8993421030505,3206.8993421030505,369.08656320693916,369.08656320693916,369.08656320693916,0.0,0.0,0.0,25506.682787586375
2013-09-29,21949.76316416213,25918.092805933622,28707.1558315655,21949.76316416213,21949.76316416213,5285.217109349232,5285.217109349232,5285.217109349232,4943.097724840403,4943.097724840403,4943.097724840403,342.1193845088271,342.1193845088271,342.1193845088271,0.0,0.0,0.0,27234.980273511363
2013-09-30,21968.829446047872,15455.594133429258,18412.561833240004,21968.829446047872,21968.829446047872,-5120.259320693321,-5120.259320693321,-5120.259320693321,-5431.229212135571,-5431.229212135571,-5431.229212135571,310.96989144225034,310.96989144225034,310.96989144225034,0.0,0.0,0.0,16848.570125354552
2013-10-01,21987.895727933617,18797.57218413177,21769.088665651725,21987.895727933617,21987.895727933617,-1720.8099147970374,-1720.8099147970374,-1720.8099147970374,-1994.8450708570601,-1994.8450708570601,-1994.8450708570601,274.03515606002253,274.03515606002253,274.03515606002253,0.0,0.0,0.0,20267.08581313658
2013-10-02,22006.96200981936,18818.772279399902,21771.630074127574,22006.96200981936,22006.96200981936,-1697.8157640475654,-1697.8157640475654,-1697.8157640475654,-1927.712966041049,-1927.712966041049,-1927.712966041049,229.89720199348335,229.89720199348335,229.89720199348335,0.0,0.0,0.0,20309.146245771793
2013-10-03,22026.028291705104,20436.968704841667,23427.319355289634,22026.028291705104,22026.028291705104,-77.13726490580048,-77.13726490580048,-77.13726490580048,-254.5152572110362,-254.5152572110362,-254.5152572110362,177.3779923052357,177.3779923052357,177.3779923052357,0.0,0.0,0.0,21948.891026799305
2013-10-04,22045.09457359085,22162.6004475317,25032.358489946724,22045.09457359085,22045.09457359085,1573.894250761351,1573.894250761351,1573.894250761351,1458.3054393168109,1458.3054393168109,1458.3054393168109,115.58881144454017,115.58881144454017,115.58881144454017,0.0,0.0,0.0,23618.9888243522
2013-10-05,22064.160855476595,23827.926723613073,26681.431281214303,22064.160855476595,22064.160855476595,3250.8718216247034,3250.8718216247034,3250.8718216247034,3206.8993420813385,3206.8993420813385,3206.8993420813385,43.97247954336519,43.97247954336519,43.97247954336519,0.0,0.0,0.0,25315.0326771013
2013-10-06,22083.227137362337,25605.71868938798,28367.851230356144,22083.227137362337,22083.227137362337,4905.434731932688,4905.434731932688,4905.434731932688,4943.097724843075,4943.097724843075,4943.097724843075,-37.66299291038762,-37.66299291038762,-37.66299291038762,0.0,0.0,0.0,26988.661869295025
2013-10-07,22102.293419248083,15020.285001391303,17932.12197122103,22102.293419248083,22102.293419248083,-5560.349703222107,-5560.349703222107,-5560.349703222107,-5431.229212138572,-5431.229212138572,-5431.229212138572,-129.1204910835346,-129.1204910835346,-129.1204910835346,0.0,0.0,0.0,16541.943716025977
2013-10-08,22121.359701133824,18392.798662901627,21517.863067501028,22121.359701133824,22121.359701133824,-2224.645627649487,-2224.645627649487,-2224.645627649487,-1994.8450708568225,-1994.8450708568225,-1994.8450708568225,-229.80055679266417,-229.80055679266417,-229.80055679266417,0.0,0.0,0.0,19896.714073484338
2013-10-09,22140.42598301957,18500.995981057746,21325.164583303445,22140.42598301957,22140.42598301957,-2266.412448425074,-2266.412448425074,-2266.412448425074,-1927.7129660536702,-1927.7129660536702,-1927.7129660536702,-338.6994823714041,-338.6994823714041,-338.6994823714041,0.0,0.0,0.0,19874.013534594495
2013-10-10,22159.492264905315,20084.231862937275,22903.161630052036,22159.492264905315,22159.492264905315,-708.9343536027425,-708.9343536027425,-708.9343536027425,-254.51525719833418,-254.51525719833418,-254.51525719833418,-454.41909640440844,-454.41909640440844,-454.41909640440844,0.0,0.0,0.0,21450.557911302574
2013-10-11,22178.55854679106,21587.083943823185,24536.807762352928,22178.55854679106,22178.55854679106,883.1171525748996,883.1171525748996,883.1171525748996,1458.305439322884,1458.305439322884,1458.305439322884,-575.1882867479844,-575.1882867479844,-575.1882867479844,0.0,0.0,0.0,23061.67569936596
2013-10-12,22197.624828676802,23234.31685654349,26128.891041283343,22197.624828676802,22197.624828676802,2508.0033557531,2508.0033557531,2508.0033557531,3206.899342091865,3206.899342091865,3206.899342091865,-698.895986338765,-698.895986338765,-698.895986338765,0.0,0.0,0.0,24705.6281844299
2013-10-13,22216.691110562548,24875.253981164868,27784.238518368085,22216.691110562548,22216.691110562548,4119.962695247646,4119.962695247646,4119.962695247646,4943.097724834606,4943.097724834606,4943.097724834606,-823.1350295869604,-823.1350295869604,-823.1350295869604,0.0,0.0,0.0,26336.653805810194
2013-10-14,22235.75739244829,14450.16989561269,17406.076665692817,22235.75739244829,22235.75739244829,-6376.4851924409795,-6376.4851924409795,-6376.4851924409795,-5431.229212141572,-5431.229212141572,-5431.229212141572,-945.2559802994069,-945.2559802994069,-945.2559802994069,0.0,0.0,0.0,15859.27220000731
2013-10-15,22254.823674334035,17633.697270817232,20676.593860484594,22254.823674334035,22254.823674334035,-3057.2748153452244,-3057.2748153452244,-3057.2748153452244,-1994.8450708542316,-1994.8450708542316,-1994.8450708542316,-1062.4297444909928,-1062.4297444909928,-1062.4297444909928,0.0,0.0,0.0,19197.548858988812
2013-10-16,22273.889956219777,17565.919582408867,20622.48220309784,22273.889956219777,22273.889956219777,-3099.430487145797,-3099.430487145797,-3099.430487145797,-1927.7129660492703,-1927.7129660492703,-1927.7129660492703,-1171.7175210965268,-1171.7175210965268,-1171.7175210965268,0.0,0.0,0.0,19174.45946907398
2013-10-17,22292.956238105522,19304.662334622437,22244.008691675623,22292.956238105522,22292.956238105522,-1524.6616750637088,-1524.6616750637088,-1524.6616750637088,-254.51525721787792,-254.51525721787792,-254.51525721787792,-1270.1464178458311,-1270.1464178458311,-1270.1464178458311,0.0,0.0,0.0,20768.294563041814
2013-10-18,22312.022519991267,20939.06544977853,23836.311035426555,22312.022519991267,22312.022519991267,103.51656443371918,103.51656443371918,103.51656443371918,1458.3054393289574,1458.3054393289574,1458.3054393289574,-1354.7888748952382,-1354.7888748952382,-1354.7888748952382,0.0,0.0,0.0,22415.539084424985
2013-10-19,22331.088801877013,22545.307575824332,25716.150481244807,22331.088801877013,22331.088801877013,1784.0554414378144,1784.0554414378144,1784.0554414378144,3206.8993420795514,3206.8993420795514,3206.8993420795514,-1422.8439006417375,-1422.8439006417375,-1422.8439006417375,0.0,0.0,0.0,24115.144243314826
2013-10-20,22350.155083762755,24359.337193943782,27211.587333309843,22350.155083762755,22350.155083762755,3471.379688070751,3471.379688070751,3471.379688070751,4943.097724837612,4943.097724837612,4943.097724837612,-1471.7180367668607,-1471.7180367668607,-1471.7180367668607,0.0,0.0,0.0,25821.534771833507
2013-10-21,22369.221365826907,13931.25096860426,16926.6362684598,22369.221365826907,22369.221365826907,-6930.3331480058605,-6930.3331480058605,-6930.3331480058605,-5431.229212136827,-5431.229212136827,-5431.229212136827,-1499.103935869033,-1499.103935869033,-1499.103935869033,0.0,0.0,0.0,15438.888217821046
2013-10-22,22388.28764789106,17493.2135951853,20359.05441487599,22388.28764789106,22388.28764789106,-3497.8995274590343,-3497.8995274590343,-3497.8995274590343,-1994.8450708677676,-1994.8450708677676,-1994.8450708677676,-1503.0544565912662,-1503.0544565912662,-1503.0544565912662,0.0,0.0,0.0,18890.388120432024
2013-10-23,22407.35392995521,17528.633277125427,20533.994728314774,22407.35392995521,22407.35392995521,-3409.763224038067,-3409.763224038067,-3409.763224038067,-1927.712966058018,-1927.712966058018,-1927.712966058018,-1482.0502579800486,-1482.0502579800486,-1482.0502579800486,0.0,0.0,0.0,18997.590705917144
2013-10-24,22426.420212019366,19240.56048796642,22265.304072906314,22426.420212019366,22426.420212019366,-1689.5742627372451,-1689.5742627372451,-1689.5742627372451,-254.51525720617056,-254.51525720617056,-254.51525720617056,-1435.0590055310745,-1435.0590055310745,-1435.0590055310745,0.0,0.0,0.0,20736.84594928212
2013-10-25,22445.486494083514,21014.004672170464,24059.39899138983,22445.486494083514,22445.486494083514,96.72095624075396,96.72095624075396,96.72095624075396,1458.30543933503,1458.30543933503,1458.30543933503,-1361.5844830942763,-1361.5844830942763,-1361.5844830942763,0.0,0.0,0.0,22542.20745032427
2013-10-26,22464.552776147666,22928.044368841634,25831.038068310172,22464.552776147666,22464.552776147666,1945.195208741758,1945.195208741758,1945.195208741758,3206.899342085381,3206.899342085381,3206.899342085381,-1261.7041333436225,-1261.7041333436225,-1261.7041333436225,0.0,0.0,0.0,24409.747984889425
2013-10-27,22483.61905821182,24878.396595044265,27935.39820533694,22483.61905821182,22483.61905821182,3807.0039055611082,3807.0039055611082,3807.0039055611082,4943.0977248347135,4943.0977248347135,4943.0977248347135,-1136.0938192736053,-1136.0938192736053,-1136.0938192736053,0.0,0.0,0.0,26290.62296377293
2013-10-28,22502.685340275973,14692.243894444777,17495.919085483027,22502.685340275973,22502.685340275973,-6417.26811572384,-6417.26811572384,-6417.26811572384,-5431.229212138443,-5431.229212138443,-5431.229212138443,-986.0389035853987,-986.0389035853987,-986.0389035853987,0.0,0.0,0.0,16085.417224552133
2013-10-29,22521.751622340125,18250.582417845904,21142.613491311684,22521.751622340125,22521.751622340125,-2808.2761450546827,-2808.2761450546827,-2808.2761450546827,-1994.8450708675289,-1994.8450708675289,-1994.8450708675289,-813.431074187154,-813.431074187154,-813.431074187154,0.0,0.0,0.0,19713.475477285443
2013-10-30,22540.81790440428,18497.64773700591,21374.463880583455,22540.81790440428,22540.81790440428,-2548.4636600537683,-2548.4636600537683,-2548.4636600537683,-1927.7129660404714,-1927.7129660404714,-1927.7129660404714,-620.7506940132968,-620.7506940132968,-620.7506940132968,0.0,0.0,0.0,19992.354244350514
2013-10-31,22559.88418646843,20547.21934902806,23310.843366566343,22559.88418646843,22559.88418646843,-665.5500701875796,-665.5500701875796,-665.5500701875796,-254.51525719346856,-254.51525719346856,-254.51525719346856,-411.03481299411106,-411.03481299411106,-411.03481299411106,0.0,0.0,0.0,21894.33411628085
2013-11-01,22578.95046853258,22381.7733550086,25376.257192101337,22578.95046853258,22578.95046853258,1270.4740993128053,1270.4740993128053,1270.4740993128053,1458.3054393264745,1458.3054393264745,1458.3054393264745,-187.83134001366895,-187.83134001366895,-187.83134001366895,0.0,0.0,0.0,23849.424567845388
2013-11-02,22598.016750596737,24374.106504332944,27158.154454039108,22598.016750596737,22598.016750596737,3251.7591182789597,3251.7591182789597,3251.7591182789597,3206.899342084487,3206.899342084487,3206.899342084487,44.85977619447248,44.85977619447248,44.85977619447248,0.0,0.0,0.0,25849.775868875695
2013-11-03,22617.083032660885,26396.1967121487,29394.157427877686,22617.083032660885,22617.083032660885,5225.754900083274,5225.754900083274,5225.754900083274,4943.097724826244,4943.097724826244,4943.097724826244,282.6571752570296,282.6571752570296,282.6571752570296,0.0,0.0,0.0,27842.837932744158
2013-11-04,22636.149314725037,16235.964707376934,19132.963451661755,22636.149314725037,22636.149314725037,-4910.350177815296,-4910.350177815296,-4910.350177815296,-5431.229212142827,-5431.229212142827,-5431.229212142827,520.8790343275317,520.8790343275317,520.8790343275317,0.0,0.0,0.0,17725.79913690974
2013-11-05,22655.215596789192,19986.04445920654,22954.058016045674,22655.215596789192,22655.215596789192,-1240.2124921406696,-1240.2124921406696,-1240.2124921406696,-1994.8450708730022,-1994.8450708730022,-1994.8450708730022,754.6325787323327,754.6325787323327,754.6325787323327,0.0,0.0,0.0,21415.003104648524
2013-11-06,22674.281878853344,20250.48050113312,23176.79889565178,22674.281878853344,22674.281878853344,-948.8028006582307,-948.8028006582307,-948.8028006582307,-1927.7129660530927,-1927.7129660530927,-1927.7129660530927,978.910165394862,978.910165394862,978.910165394862,0.0,0.0,0.0,21725.479078195112
2013-11-07,22693.348160917496,22175.00183556398,25044.38141889835,22693.348160917496,22693.348160917496,934.1745121268251,934.1745121268251,934.1745121268251,-254.51525719738672,-254.51525719738672,-254.51525719738672,1188.6897693242117,1188.6897693242117,1188.6897693242117,0.0,0.0,0.0,23627.52267304432
2013-11-08,22712.41444298165,24232.98424473914,27033.981100253353,22712.41444298165,22712.41444298165,2837.343014929035,2837.343014929035,2837.343014929035,1458.3054393325474,1458.3054393325474,1458.3054393325474,1379.0375755964876,1379.0375755964876,1379.0375755964876,0.0,0.0,0.0,25549.757457910688
2013-11-09,22731.480725045803,25996.200490502608,28976.061038093485,22731.480725045803,22731.480725045803,4752.109650118794,4752.109650118794,4752.109650118794,3206.8993420835936,3206.8993420835936,3206.8993420835936,1545.210308035201,1545.210308035201,1545.210308035201,0.0,0.0,0.0,27483.590375164596
